player_id,player_name,player_name_norm,team,season,date_of_injury,injury_type,required_surgery,games_missed,notes
1630195,Leandro Bolmaro,leandro bolmaro,Jazz,2022-23,2022-11-23,head,0,3,placed on IL with concussion
2544,LeBron James,lebron james,Cavaliers,2005-06,2006-04-13,ankle,0,1,placed on IL with sprained left ankle
2544,LeBron James,lebron james,Cavaliers,2005-06,2006-04-17,ankle,0,114,placed on IL with sprained left ankle
2544,LeBron James,lebron james,Cavaliers,2006-07,2007-01-26,foot,0,1,placed on IL with sprained right big toe
2544,LeBron James,lebron james,Cavaliers,2006-07,2007-01-30,foot,0,1,placed on IL with sprained right big toe
2544,LeBron James,lebron james,Cavaliers,2006-07,2007-03-13,back,0,0,placed on IL with back spasms
2544,LeBron James,lebron james,Cavaliers,2006-07,2007-04-01,knee,0,1,placed on IL with right knee tendinitis
2544,LeBron James,lebron james,Cavaliers,2007-08,2008-01-31,ankle,0,1,placed on IL with sprained right ankle
2544,LeBron James,lebron james,Cavaliers,2007-08,2008-04-16,rest,0,278,placed on IL for rest
2544,LeBron James,lebron james,Cavaliers,2009-10,2010-03-08,ankle,0,2,placed on IL for rest / sore right ankle
2544,LeBron James,lebron james,Cavaliers,2009-10,2010-04-08,rest,0,114,placed on IL for rest (out for season)
2544,LeBron James,lebron james,Heat,2010-11,2011-01-15,ankle,0,1,placed on IL with sprained left ankle
2544,LeBron James,lebron james,Heat,2013-14,2013-12-28,leg-soft-tissue,0,1,placed on IL with strained right groin
2544,LeBron James,lebron james,Heat,2013-14,2014-02-23,other,0,2,placed on IL with fractured nose
2544,LeBron James,lebron james,Heat,2013-14,2014-03-19,back,0,1,placed on IL with back spasms
2544,LeBron James,lebron james,Heat,2013-14,2014-04-14,other,0,110,placed on IL
2544,LeBron James,lebron james,Cavaliers,2014-15,2014-12-30,knee,0,6,placed on IL with strained left knee
2544,LeBron James,lebron james,Cavaliers,2014-15,2015-04-15,rest,0,2,placed on IL for rest
2544,LeBron James,lebron james,Cavaliers,2015-16,2016-03-29,other,0,1,placed on IL
2544,LeBron James,lebron james,Cavaliers,2015-16,2016-04-06,rest,0,1,placed on IL for rest
2544,LeBron James,lebron james,Cavaliers,2016-17,2017-04-12,rest,0,147,placed on IL for rest
2544,LeBron James,lebron james,Lakers,2018-19,2018-12-27,leg-soft-tissue,0,14,placed on IL with strained left groin
2544,LeBron James,lebron james,Lakers,2018-19,2019-02-02,leg-soft-tissue,0,17,placed on IL with strained left groin
2544,LeBron James,lebron james,Lakers,2018-19,2019-03-15,other,0,1,placed on IL
2544,LeBron James,lebron james,Lakers,2018-19,2019-03-19,leg-soft-tissue,0,1,placed on IL with left groin injury
2544,LeBron James,lebron james,Lakers,2018-19,2019-03-27,other,0,1,placed on IL
2544,LeBron James,lebron james,Lakers,2018-19,2019-03-31,leg-soft-tissue,0,108,placed on IL with left groin injury (out for season)
2544,LeBron James,lebron james,Lakers,2019-20,2019-12-22,other,0,1,placed on IL with strained thoracic muscle
2544,LeBron James,lebron james,Lakers,2019-20,2020-01-11,illness,0,1,placed on IL with illness
2544,LeBron James,lebron james,Lakers,2019-20,2020-02-27,leg-soft-tissue,0,1,placed on IL with left groin injury
2544,LeBron James,lebron james,Lakers,2020-21,2020-08-06,leg-soft-tissue,0,1,placed on IL with right groin injury
2544,LeBron James,lebron james,Lakers,2020-21,2021-03-03,ankle,0,4,placed on IL with sore left ankle
2544,LeBron James,lebron james,Lakers,2020-21,2021-03-21,ankle,0,16,placed on IL with right high ankle sprain
2544,LeBron James,lebron james,Lakers,2020-21,2021-05-03,ankle,0,5,placed on IL with sore right ankle
2544,LeBron James,lebron james,Lakers,2021-22,2021-11-04,other,0,6,placed on IL with strained abdominal
2544,LeBron James,lebron james,Lakers,2021-22,2021-11-30,other,0,1,placed on IL with NBA health and safety protocols
2544,LeBron James,lebron james,Lakers,2021-22,2022-01-27,knee,0,4,placed on IL with sore left knee
2544,LeBron James,lebron james,Lakers,2021-22,2022-03-23,knee,0,2,placed on IL with sore left knee
2544,LeBron James,lebron james,Lakers,2021-22,2022-03-29,ankle,0,1,placed on IL with sprained left ankle
2544,LeBron James,lebron james,Lakers,2021-22,2022-04-03,ankle,0,94,placed on IL with sprained left ankle (out for season)
2544,LeBron James,lebron james,Lakers,2022-23,2022-11-10,other,0,6,placed on IL with strained left adductor
2544,LeBron James,lebron james,Lakers,2022-23,2022-12-07,ankle,0,1,placed on IL with sore left ankle
2544,LeBron James,lebron james,Lakers,2022-23,2022-12-19,ankle,0,1,placed on IL with sore left ankle
2544,LeBron James,lebron james,Lakers,2022-23,2023-01-09,ankle,0,1,placed on IL with sore left ankle
2544,LeBron James,lebron james,Lakers,2022-23,2023-02-09,ankle,0,2,placed on IL with sore left ankle
2544,LeBron James,lebron james,Lakers,2022-23,2023-02-27,foot,0,11,placed on IL with right foot injury
1924,Lee Nailon,lee nailon,Hornets,2000-01,2000-10-30,knee,0,7,placed on IL with right ankle tendinitis (right knee tendinitis per E)
1924,Lee Nailon,lee nailon,Hornets,2000-01,2001-02-08,back,0,6,placed on IL with lower back spasms
1924,Lee Nailon,lee nailon,Hornets,2000-01,2001-04-02,knee,0,45,placed on IL with left knee tendinitis
1924,Lee Nailon,lee nailon,76ers,2005-06,2005-12-07,other,0,2,placed on IL
1924,Lee Nailon,lee nailon,76ers,2005-06,2006-01-11,other,0,4,placed on IL
1924,Lee Nailon,lee nailon,76ers,2005-06,2006-01-24,other,0,0,placed on IL with arrest for domestic disturbance
,left knee injury (DTD),left knee injury (dtd),Magic,2022-23,2023-02-27,knee,0,0,placed on IL with left knee injury
,left wrist injury (DTD),left wrist injury (dtd),Timberwolves,2020-21,2020-12-27,hand,0,0,placed on IL with left wrist injury (DTD)
200796,Leon Powe,leon powe,Celtics,2006-07,2006-11-10,other,0,0,placed on IL
200796,Leon Powe,leon powe,Celtics,2007-08,2008-04-12,foot,0,1,placed on IL with sore right foot
200796,Leon Powe,leon powe,Celtics,2008-09,2009-04-03,knee,0,4,placed on IL with sprained right knee
200796,Leon Powe,leon powe,Celtics,2008-09,2009-04-23,knee,0,122,placed on IL with torn ACL and meniscus in left knee (out for season)
200796,Leon Powe,leon powe,Cavaliers,2009-10,2009-10-27,knee,1,48,placed on IL recovering from surgery on left knee
200796,Leon Powe,leon powe,Cavaliers,2009-10,2010-04-17,other,0,8,placed on IL
200796,Leon Powe,leon powe,Cavaliers,2010-11,2010-12-17,hand,0,2,placed on IL with finger injury
200796,Leon Powe,leon powe,Cavaliers,2010-11,2011-01-07,knee,1,15,placed on IL recovering from surgery on right knee to repair torn meniscus (out indefinitely)
1910,Leon Smith,leon smith,Sonics,2003-04,2004-04-12,other,0,32,placed on IL
201991,Lester Hudson,lester hudson,Celtics,2009-10,2009-12-27,other,0,1,placed on IL
201991,Lester Hudson,lester hudson,Grizzlies,2009-10,2010-01-25,other,0,1,placed on IL
201991,Lester Hudson,lester hudson,Grizzlies,2009-10,2010-01-29,other,0,1,placed on IL
201991,Lester Hudson,lester hudson,Grizzlies,2009-10,2010-02-19,other,0,3,placed on IL
201991,Lester Hudson,lester hudson,Grizzlies,2009-10,2010-03-16,other,0,12,placed on IL
201991,Lester Hudson,lester hudson,Wizards,2010-11,2010-11-10,other,0,2,placed on IL
201991,Lester Hudson,lester hudson,Wizards,2010-11,2010-12-29,other,0,1,placed on IL
101132,Linas Kleiza,linas kleiza,Nuggets,2005-06,2005-10-31,other,0,1,placed on IL
101132,Linas Kleiza,linas kleiza,Nuggets,2005-06,2006-04-22,ankle,0,2,placed on IL with sprained left ankle
101132,Linas Kleiza,linas kleiza,Raptors,2010-11,2010-11-12,ankle,0,2,placed on IL with right Achilles tendinitis
101132,Linas Kleiza,linas kleiza,Raptors,2010-11,2011-01-26,knee,0,25,placed on IL with sore right knee
101132,Linas Kleiza,linas kleiza,Raptors,2010-11,2011-04-11,knee,1,110,placed on IL recovering from microfracture surgery on right knee to repair cartilage damage (out for season)
101132,Linas Kleiza,linas kleiza,Raptors,2011-12,2011-12-26,knee,1,6,placed on IL recovering from microfracture surgery on right knee to repair cartilage damage
101132,Linas Kleiza,linas kleiza,Raptors,2011-12,2012-02-01,knee,0,1,placed on IL with sore right knee
101132,Linas Kleiza,linas kleiza,Raptors,2011-12,2012-02-17,knee,0,4,placed on IL with sore left knee
101132,Linas Kleiza,linas kleiza,Raptors,2012-13,2013-02-10,knee,0,9,placed on IL with sore right knee
101132,Linas Kleiza,linas kleiza,Raptors,2012-13,2013-03-06,other,0,1,placed on IL
101132,Linas Kleiza,linas kleiza,Raptors,2012-13,2013-04-03,other,0,2,placed on IL
101132,Linas Kleiza,linas kleiza,Raptors,2012-13,2013-04-16,other,0,0,placed on IL
1629623,Lindell Wigginton,lindell wigginton,Bucks,2021-22,2022-01-22,other,0,2,placed on IL with NBA health and safety protocols
1629623,Lindell Wigginton,lindell wigginton,Bucks,2021-22,2022-03-09,ankle,0,2,placed on IL with sprained right ankle
283,Lindsey Hunter,lindsey hunter,Pistons,2003-04,2003-10-28,leg-soft-tissue,0,5,placed on IL with strained right hamstring
283,Lindsey Hunter,lindsey hunter,Pistons,2003-04,2003-11-29,knee,0,320,placed on IL with strained MCL in left knee
283,Lindsey Hunter,lindsey hunter,Pistons,2005-06,2006-04-17,rest,0,1,placed on IL for rest
283,Lindsey Hunter,lindsey hunter,Pistons,2006-07,2006-12-05,ankle,0,16,placed on IL with sore right Achilles tendon
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2007-12-28,other,0,5,placed on IL
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2008-01-12,other,0,29,placed on IL
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2008-03-29,other,0,1,placed on IL
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2008-04-04,other,0,3,placed on IL
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2008-04-16,other,0,10,placed on IL
283,Lindsey Hunter,lindsey hunter,Pistons,2007-08,2008-05-03,other,0,3,placed on IL
283,Lindsey Hunter,lindsey hunter,Bulls,2009-10,2010-02-19,other,0,0,placed on IL
1630322,Lindy Waters III,lindy waters,Thunder,2022-23,2023-03-28,foot,0,1,placed on IL with plantar fasciitis in foot
2669,Linton Johnson III,linton johnson,Bulls,2003-04,2003-10-27,ankle,0,4,placed on IL with sprained right ankle
2669,Linton Johnson III,linton johnson,Bulls,2003-04,2003-11-18,ankle,0,5,placed on IL with sprained right ankle
2669,Linton Johnson III,linton johnson,Spurs,2004-05,2004-11-01,ankle,0,58,placed on IL with sprained left ankle
2669,Linton Johnson III,linton johnson,Spurs,2004-05,2005-03-30,ankle,0,4,placed on IL with sore left ankle
2669,Linton Johnson III,linton johnson,Spurs,2004-05,2005-04-13,ankle,0,85,placed on IL with left ankle injury
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-10-31,other,0,4,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-11-12,other,0,1,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-11-19,other,0,1,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-11-25,other,0,5,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-12-13,other,0,0,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-12-18,other,0,2,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2005-12-26,other,0,6,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2006-01-13,other,0,3,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2006-01-28,other,0,3,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2006-02-06,other,0,2,placed on IL
2669,Linton Johnson III,linton johnson,Nets,2005-06,2006-02-12,other,0,399,placed on IL
2669,Linton Johnson III,linton johnson,Suns,2007-08,2008-04-19,other,0,80,placed on IL
2669,Linton Johnson III,linton johnson,Bobcats,2008-09,2008-11-01,other,0,2,placed on IL
2669,Linton Johnson III,linton johnson,Bobcats,2008-09,2008-11-07,other,0,0,placed on IL
2763,Lionel Chalmers,lionel chalmers,Clippers,2004-05,2004-11-21,knee,0,4,placed on IL with left knee tendinitis
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2017-10-20,other,0,14,placed on IL
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2017-11-27,other,0,6,placed on IL
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2017-12-17,other,0,22,placed on IL
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2018-03-30,other,0,1,placed on IL
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2018-04-03,other,0,1,placed on IL
1628506,London Perrantes,london perrantes,Cavaliers,2017-18,2018-04-09,other,0,1,placed on IL
1629022,Lonnie Walker IV,lonnie walker,Spurs,2018-19,2018-10-17,knee,0,44,placed on IL with right knee injury
1629022,Lonnie Walker IV,lonnie walker,Spurs,2018-19,2019-02-02,other,0,1,placed on IL
1629022,Lonnie Walker IV,lonnie walker,Spurs,2018-19,2019-02-07,ankle,0,2,placed on IL with sprained right ankle
1629022,Lonnie Walker IV,lonnie walker,Spurs,2020-21,2021-02-05,illness,0,2,placed on IL with stomach illness
1629022,Lonnie Walker IV,lonnie walker,Spurs,2020-21,2021-03-29,hand,0,4,placed on IL with right wrist injury
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2021-12-15,other,0,1,placed on IL with gastroenteritis
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-01-01,other,0,2,placed on IL with NBA health and safety protocols
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-02-04,knee,0,2,placed on IL with sore right knee
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-03-07,illness,0,1,placed on IL with stomach illness
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-03-19,back,0,4,placed on IL with lower back spasms
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-04-07,back,0,0,placed on IL with tightness in lower back
1629022,Lonnie Walker IV,lonnie walker,Spurs,2021-22,2022-04-10,back,0,86,placed on IL with tightness in lower back (out for season)
1629022,Lonnie Walker IV,lonnie walker,Lakers,2022-23,2022-11-07,illness,0,2,placed on IL with illness
1629022,Lonnie Walker IV,lonnie walker,Lakers,2022-23,2023-01-06,other,0,0,placed on IL with bruised tailbone
1629022,Lonnie Walker IV,lonnie walker,Lakers,2022-23,2023-01-25,knee,0,0,placed on IL with left knee tendinitis
2437,Lonny Baxter,lonny baxter,Bulls,2002-03,2003-01-31,knee,0,5,placed on IL with left knee tendinitis
2437,Lonny Baxter,lonny baxter,Raptors,2003-04,2004-02-24,knee,0,14,placed on IL with right knee tendinitis
2437,Lonny Baxter,lonny baxter,Wizards,2003-04,2004-03-21,knee,0,4,placed on IL with right knee tendinitis
2437,Lonny Baxter,lonny baxter,Rockets,2005-06,2005-11-02,other,0,3,placed on IL
2437,Lonny Baxter,lonny baxter,Rockets,2005-06,2005-11-13,other,0,2,placed on IL
1628366,Lonzo Ball,lonzo ball,Lakers,2017-18,2017-12-25,shoulder,0,4,placed on IL with sprained left shoulder
1628366,Lonzo Ball,lonzo ball,Lakers,2017-18,2018-01-17,knee,0,15,placed on IL with sore/sprained left knee
1628366,Lonzo Ball,lonzo ball,Lakers,2017-18,2018-02-24,knee,0,1,placed on IL with sore left knee
1628366,Lonzo Ball,lonzo ball,Lakers,2017-18,2018-04-04,knee,0,238,placed on IL with bruised left knee (out for season)
1628366,Lonzo Ball,lonzo ball,Lakers,2018-19,2019-01-20,ankle,0,122,placed on IL with sprained left ankle (out for season)
1628366,Lonzo Ball,lonzo ball,Pelicans,2019-20,2019-11-09,other,0,5,placed on IL with strained right adductor
1628366,Lonzo Ball,lonzo ball,Pelicans,2020-21,2021-01-12,knee,0,3,placed on IL with knee injury
1628366,Lonzo Ball,lonzo ball,Pelicans,2020-21,2021-03-27,hip,0,3,placed on IL with right hip flexor injury
1628366,Lonzo Ball,lonzo ball,Pelicans,2020-21,2021-04-09,hip,0,3,placed on IL with left hip flexor injury
1628366,Lonzo Ball,lonzo ball,Bulls,2021-22,2021-12-26,other,0,3,placed on IL with NBA health and safety protocols
1628366,Lonzo Ball,lonzo ball,Bulls,2021-22,2022-01-15,knee,1,0,placed on IL with sore left knee (surgery) (out for season)
2254,Loren Woods,loren woods,Heat,2003-04,2004-03-04,back,0,11,placed on IL with strained lower back
2254,Loren Woods,loren woods,Heat,2003-04,2004-04-12,back,0,253,placed on IL with strained lower back
2254,Loren Woods,loren woods,Raptors,2004-05,2005-03-25,shoulder,0,114,placed on IL with sprained left shoulder
2254,Loren Woods,loren woods,Raptors,2005-06,2005-12-21,other,0,6,placed on IL
2254,Loren Woods,loren woods,Raptors,2005-06,2006-01-09,other,0,2,placed on IL
2254,Loren Woods,loren woods,Raptors,2005-06,2006-01-17,other,0,6,placed on IL
2254,Loren Woods,loren woods,Rockets,2007-08,2008-03-21,other,0,0,placed on IL
2254,Loren Woods,loren woods,Rockets,2007-08,2008-04-01,other,0,1,placed on IL
2254,Loren Woods,loren woods,Rockets,2007-08,2008-04-24,other,0,0,placed on IL
953,Lorenzen Wright,lorenzen wright,Hawks,2000-01,2001-03-09,hand,0,4,placed on IL with a sprained right thumb
953,Lorenzen Wright,lorenzen wright,Grizzlies,2001-02,2001-12-06,knee,0,28,placed on IR with fractured bone in left knee (out indefinitely)
953,Lorenzen Wright,lorenzen wright,Grizzlies,2002-03,2003-04-08,hand,0,382,placed on IL with sprained right thumb
953,Lorenzen Wright,lorenzen wright,Grizzlies,2003-04,2004-03-06,knee,0,249,placed on IL with strained right knee
953,Lorenzen Wright,lorenzen wright,Grizzlies,2005-06,2005-11-16,other,0,1,placed on IL
953,Lorenzen Wright,lorenzen wright,Grizzlies,2005-06,2006-01-18,knee,0,1,placed on IL with bruised left knee
953,Lorenzen Wright,lorenzen wright,Hawks,2006-07,2006-12-29,leg-soft-tissue,0,3,placed on IL with left calf injury
953,Lorenzen Wright,lorenzen wright,Hawks,2006-07,2007-03-23,illness,0,1,placed on IL with flu-like symptoms
953,Lorenzen Wright,lorenzen wright,Hawks,2007-08,2007-10-29,leg-soft-tissue,0,16,placed on IL with groin injury
953,Lorenzen Wright,lorenzen wright,Hawks,2007-08,2007-11-01,foot,0,15,placed on IL with plantar fasciitis in right foot
953,Lorenzen Wright,lorenzen wright,Hawks,2007-08,2008-01-21,other,0,9,placed on IL
953,Lorenzen Wright,lorenzen wright,Kings,2007-08,2008-02-29,other,0,2,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2008-11-25,other,0,7,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2008-12-19,other,0,2,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2009-03-06,other,0,3,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2009-03-15,other,0,8,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2009-03-29,other,0,3,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2009-04-08,other,0,3,placed on IL
953,Lorenzen Wright,lorenzen wright,Cavaliers,2008-09,2009-04-18,hand,0,0,placed on IL with thumb injury (out for season)
203485,Lorenzo Brown,lorenzo brown,Pistons,2015-16,2016-03-29,other,0,4,placed on IL
203485,Lorenzo Brown,lorenzo brown,Pistons,2015-16,2016-04-17,other,0,232,placed on IL (out for season)
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2017-10-19,other,0,12,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2017-12-20,other,0,4,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2018-01-01,other,0,3,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2018-01-19,other,0,4,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2018-02-02,other,0,18,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2018-04-08,other,0,0,placed on IL
203485,Lorenzo Brown,lorenzo brown,Raptors,2017-18,2018-04-11,other,0,0,placed on IL
,Lorenzo Williams,lorenzo williams,Wizards,1999-00,2000-02-28,knee,0,0,placed on IL with fluid in right knee
,Lorinza Harrington,lorinza harrington,Hornets,2004-05,2004-11-01,back,0,5,placed on IL with back spasms
200811,Lou Amundson,lou amundson,Jazz,2006-07,2007-02-10,other,0,4,placed on IL
200811,Lou Amundson,lou amundson,Jazz,2006-07,2007-02-23,other,0,0,placed on IL
200811,Lou Amundson,lou amundson,Jazz,2006-07,2007-02-26,other,0,16,placed on IL
200811,Lou Amundson,lou amundson,76ers,2006-07,2007-04-06,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2007-10-31,hip,0,4,placed on IL with hip pointer
200811,Lou Amundson,lou amundson,76ers,2007-08,2007-12-07,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-01-04,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-02-05,other,0,6,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-02-20,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-02-23,other,0,2,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-03-09,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-03-21,other,0,2,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-03-28,other,0,6,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-04-20,other,0,1,placed on IL
200811,Lou Amundson,lou amundson,76ers,2007-08,2008-04-25,other,0,2,placed on IL
200811,Lou Amundson,lou amundson,Suns,2009-10,2009-12-05,illness,0,1,placed on IL with flu
200811,Lou Amundson,lou amundson,Warriors,2010-11,2010-10-27,hand,1,16,placed on IL recovering from surgery to repair fractured right index finger
200811,Lou Amundson,lou amundson,Warriors,2010-11,2011-01-21,ankle,0,0,placed on IL with sprained left ankle
200811,Lou Amundson,lou amundson,Warriors,2010-11,2011-02-05,back,0,8,placed on IL with back spasms
200811,Lou Amundson,lou amundson,Knicks,2014-15,2014-10-30,other,0,4,placed on IL
200811,Lou Amundson,lou amundson,Knicks,2015-16,2015-10-28,back,0,3,placed on IL with sore lower back
200811,Lou Amundson,lou amundson,Knicks,2015-16,2015-11-29,other,0,2,placed on IL
200811,Lou Amundson,lou amundson,Knicks,2015-16,2015-12-27,back,0,4,placed on IL with back spasms
200811,Lou Amundson,lou amundson,Knicks,2015-16,2016-02-22,other,0,9,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2005-11-26,other,0,1,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2005-11-30,other,0,1,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2005-12-03,other,0,2,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2005-12-27,other,0,3,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2006-01-06,other,0,1,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2006-01-07,other,0,1,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2006-01-20,other,0,2,placed on IL
101150,Lou Williams,lou williams,76ers,2005-06,2006-04-04,other,0,2,placed on IL
101150,Lou Williams,lou williams,76ers,2007-08,2007-12-10,foot,0,1,placed on IL with toe injury
101150,Lou Williams,lou williams,76ers,2007-08,2007-12-21,foot,0,0,placed on IL with toe injury
101150,Lou Williams,lou williams,76ers,2009-10,2009-12-05,surgery,1,6,placed on IL recovering from surgery to repair fractured jaw
101150,Lou Williams,lou williams,76ers,2010-11,2011-04-05,leg-soft-tissue,0,382,placed on IL with strained right hamstring (out for season)
101150,Lou Williams,lou williams,Hawks,2012-13,2013-01-19,knee,0,120,placed on IL with torn ACL in right knee (out for season)
101150,Lou Williams,lou williams,Hawks,2013-14,2013-10-30,knee,1,6,placed on IL recovering from surgery on right knee
101150,Lou Williams,lou williams,Hawks,2013-14,2013-11-16,other,0,1,placed on IL
101150,Lou Williams,lou williams,Hawks,2013-14,2013-11-22,other,0,0,placed on IL
101150,Lou Williams,lou williams,Hawks,2013-14,2013-11-27,other,0,1,placed on IL
101150,Lou Williams,lou williams,Raptors,2014-15,2015-02-21,ankle,0,1,placed on IL with ankle injury
101150,Lou Williams,lou williams,Lakers,2015-16,2016-01-28,illness,0,0,placed on IL with illness
101150,Lou Williams,lou williams,Lakers,2015-16,2016-03-02,leg-soft-tissue,0,4,placed on IL with strained left hamstring
101150,Lou Williams,lou williams,Clippers,2018-19,2018-12-13,leg-soft-tissue,0,3,placed on IL with left hamstring injury
101150,Lou Williams,lou williams,Clippers,2018-19,2019-01-18,leg-soft-tissue,0,1,placed on IL with right hamstring injury
101150,Lou Williams,lou williams,Clippers,2020-21,2020-07-30,other,0,2,placed on IL with quarantine for leaving bubble
101150,Lou Williams,lou williams,Hawks,2020-21,2021-03-25,other,0,2,placed on IL with NBA health and safety protocols
101150,Lou Williams,lou williams,Hawks,2020-21,2021-04-26,illness,0,0,placed on IL with flu
101150,Lou Williams,lou williams,Hawks,2021-22,2021-10-27,ankle,0,0,placed on IL with sore right ankle
101150,Lou Williams,lou williams,Hawks,2021-22,2021-12-22,other,0,3,placed on IL with NBA health and safety protocols
101150,Lou Williams,lou williams,Hawks,2021-22,2022-02-03,back,0,0,placed on IL with lower back spasms
101150,Lou Williams,lou williams,Hawks,2021-22,2022-02-06,leg-soft-tissue,0,2,placed on IL with left hamstring injury
101150,Lou Williams,lou williams,Hawks,2021-22,2022-02-25,hip,0,2,placed on IL with left hip injury
101150,Lou Williams,lou williams,Hawks,2021-22,2022-03-31,ankle,0,1,placed on IL with right ankle injury
101150,Lou Williams,lou williams,Hawks,2021-22,2022-04-06,back,0,0,placed on IL with lower back injury (out for season)
,Louis Amundson,louis amundson,Jazz,2006-07,2007-02-10,other,0,4,placed on IL
,Louis Amundson,louis amundson,Jazz,2006-07,2007-02-23,other,0,0,placed on IL
,Louis Amundson,louis amundson,Jazz,2006-07,2007-02-26,other,0,16,placed on IL
,Louis Amundson,louis amundson,76ers,2006-07,2007-04-06,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2007-10-31,hip,0,4,placed on IL with hip pointer
,Louis Amundson,louis amundson,76ers,2007-08,2007-12-07,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-01-04,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-02-05,other,0,6,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-02-20,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-02-23,other,0,2,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-03-09,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-03-21,other,0,2,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-03-28,other,0,6,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-04-20,other,0,1,placed on IL
,Louis Amundson,louis amundson,76ers,2007-08,2008-04-25,other,0,2,placed on IL
,Louis Amundson,louis amundson,Suns,2009-10,2009-12-05,illness,0,1,placed on IL with flu
,Louis Amundson,louis amundson,Warriors,2010-11,2010-10-27,hand,1,16,placed on IL recovering from surgery to repair fractured right index finger
,Louis Amundson,louis amundson,Warriors,2010-11,2011-01-21,ankle,0,0,placed on IL with sprained left ankle
,Louis Amundson,louis amundson,Warriors,2010-11,2011-02-05,back,0,8,placed on IL with back spasms
,Louis Amundson,louis amundson,Knicks,2014-15,2014-10-30,other,0,4,placed on IL
